id_defcodeorder,code,active,typ,site
3324,1z4xnGE,1,1,Alta
3325,hAyRdrU,1,1,Alta
3326,8iCkDFr,1,1,Alta
3327,36SVHWK,1,1,Alta
3328,3gsN95b,1,1,Alta
3329,zRFtUE9,1,1,Alta
3330,4dwb9Ta,1,1,Alta
3331,AWGFfVx,1,1,Alta
3332,YvJM2KP,1,1,Alta
3333,CmXcAVU,1,1,Alta
3334,NfrE7q4,1,1,Alta
3335,WppBw58,1,1,Alta
3336,pwNBxt9,1,1,Alta
3337,uGV4cCr,1,1,Alta
3338,LJi9cXK,1,1,Alta
3339,PJfhYrE,1,1,Alta
3340,21pBnwa,1,1,Alta
3341,QmmbmBP,1,1,Alta
3342,xi6tDiY,1,1,Alta
3343,aTL5fCq,1,1,Alta
3344,TWhrLzX,1,1,Alta
3345,szXePU4,1,1,Alta
3346,YGas47d,1,1,Alta
3350,n6aUKfN,1,1,Alta
3352,fJ1STxM,1,1,Alta
3355,7aSp7je,1,1,Alta
3360,zDGvqMr,1,1,Alta
3361,hqJtdit,1,1,Alta
3362,SygKyQJ,1,1,Alta
3363,61kryBY,1,1,Alta
3364,NtuVPbd,1,1,Alta
3365,1zxiCXU,1,1,Alta
3366,7ygd7AS,1,1,Alta
3368,zVWzWvE,1,1,Alta
3373,qbiQdKg,1,1,Alta
3374,bwq7H7c,1,1,Alta
3378,VNH59Ed,1,1,Alta
3381,xsqb3Vj,1,1,Alta
3382,DPfEMQK,1,1,Alta
3383,866dFLM,1,1,Alta
3384,4KVWPmh,1,1,Alta
3385,jNcHRxD,1,1,Alta
3386,HzwWeKx,1,1,Alta
3387,BiHgvE5,1,1,Alta
3388,u6wCC7Z,1,1,Alta
3389,Y9wDSw9,1,1,Alta
3390,7vaTtw1,1,1,Alta
3391,JnZwKi1,1,1,Alta
3392,2n7davy,1,1,Alta
3393,Z9hy2Es,1,1,Alta
3394,JJv66ud,1,1,Alta
3395,XzrLBWp,1,1,Alta
3396,UHYJQ9g,1,1,Alta
3397,7Jj8mHG,1,1,Alta
3398,kcdVNSb,1,1,Alta
3399,EBuAD1z,1,1,Alta
3400,xbby6aW,1,1,Alta
3401,k5ZsLkD,1,1,Alta
3402,JcGXw15,1,1,Alta
3403,jgSB1Sw,1,1,Alta
3404,vdQQbHr,1,1,Alta
3405,g8MTV6u,1,1,Alta
3406,UpRW1v4,1,1,Alta
3407,bVTScE4,1,1,Alta
3408,PCjv5En,1,1,Alta
3409,EadHJwQ,1,1,Alta
3412,Cniv24f,1,1,Alta
3433,3NpeNjV,1,1,Alta
3434,fgLgEiN,1,1,Alta
3439,zueZjxY,1,1,Alta
3440,MgbSrfD,1,1,Alta
3441,VGD7YWf,1,1,Alta
3442,GkBqYyw,1,1,Alta
3443,HFftyd4,1,1,Alta
3444,wn88MJf,1,1,Alta
3445,xadeLTt,1,1,Alta
3446,ctErwhu,1,1,Alta
3447,SwvkUxh,1,1,Alta
3448,WmHEjip,1,1,Alta
3449,GcQv41y,1,1,Alta
3450,TgURU8r,1,1,Alta
3451,eha4HS8,1,1,Alta
3452,kpcwv2k,1,1,Alta
3453,Fc2gvHU,1,1,Alta
3454,zvsz9E6,1,1,Alta
3455,MjaiMZw,1,1,Alta
3456,75EEABg,1,1,Alta
3457,URnbEiF,1,1,Alta
3458,xYGQm79,1,1,Alta
3459,JPDS814,1,1,Alta
3460,dLq8qBH,1,1,Alta
3461,J2cMHNr,1,1,Alta
3462,EjGpqxV,1,1,Alta
3463,2wLz4VL,1,1,Alta
3464,wtwUa1c,1,1,Alta
3465,8RCarpq,1,1,Alta
3466,y4JjGGr,1,1,Alta
3474,yCr19Ai,1,1,Alta
3477,gbCt8ek,1,1,Alta
3489,cybFia7,1,1,Alta
3498,8frbXBZ,1,1,Alta
3501,eUrX98B,1,1,Alta
3502,tRDMcRt,1,1,Alta
3503,c1H3dbc,1,1,Alta
3504,9Vvn76E,1,1,Alta
3505,wJkkMnM,1,1,Alta
3506,5h1QZnw,1,1,Alta
3507,FWXHWtZ,1,1,Alta
3508,8d5LtMW,1,1,Alta
3509,J292FBV,1,1,Alta
3510,Sy3CDn4,1,1,Alta
3511,CqNDLqJ,1,1,Alta
3512,TMxwtT5,1,1,Alta
3513,LbzFbcS,1,1,Alta
3514,qDCS6WK,1,1,Alta
3515,6t998AJ,1,1,Alta
3516,ByXWXrn,1,1,Alta
3517,W3hZefV,1,1,Alta
3518,DvGhgkX,1,1,Alta
3519,Vyy961h,1,1,Alta
3520,3dt1z7h,1,1,Alta
3521,VvxU8Dr,1,1,Alta
3522,9z8S6D1,1,1,Alta
3523,tZyzXj6,1,1,Alta
3524,E1wGkUt,1,1,Alta
3525,G2BBchG,1,1,Alta
3526,XViGRzS,1,1,Alta
3527,99zaeje,1,1,Alta
3528,pCjHhku,1,1,Alta
3529,D387xqq,1,1,Alta
3530,BLv4CBV,1,1,Alta
3531,2rfDTV9,1,1,Alta
3532,3jLB1BB,1,1,Alta
3533,6CGSbpA,1,1,Alta
3534,xEhY4Vs,1,1,Alta
3535,n7wND1n,1,1,Alta
3536,ZAH1gsz,1,1,Alta
3538,WjDv34y,1,1,Alta
3539,1iQsuWu,1,1,Alta
3540,nCTST8S,1,1,Alta
3541,LNF1rLV,1,1,Alta
3542,x9YE7f9,1,1,Alta
3543,EpxYPBt,1,1,Alta
3544,ErwWZSG,1,1,Alta
3550,Fuxc7Bs,1,1,Alta
3552,ufdHegv,1,1,Alta
3553,ckGcacj,1,1,Alta
3554,59SjLY8,1,1,Alta
3555,TzdWdqc,1,1,Alta
3558,K2d4MsE,1,1,Alta
3560,QP1wgjA,1,1,Alta
3561,hiZPWZg,1,1,Alta
3562,rLbBJzG,1,1,Alta
3563,fW6HPSH,1,1,Alta
3564,nY6sevz,1,1,Alta
3565,Fb9z3cs,1,1,Alta
3566,AqQQYFC,1,1,Alta
3567,xfSJ8tB,1,1,Alta
3568,BkSibc8,1,1,Alta
3569,PScVqqA,1,1,Alta
3570,Sfeba3r,1,1,Alta
3572,V5iV2EY,1,1,Alta
3573,xMtWXa5,1,1,Alta
3574,DNfcJMX,1,1,Alta
3575,4ZiFxMk,1,1,Alta
3577,7TBaLAH,1,1,Alta
3580,6tWXWri,1,1,Alta
3583,4Ub7jVQ,1,1,Alta
3584,2WyuBBk,1,1,Alta
3585,KpqXhbX,1,1,Alta
3586,F8ZiQFC,1,1,Alta
3587,nR6xWPR,1,1,Alta
3588,c9KDJu1,1,1,Alta
3589,6c1eSbE,1,1,Alta
3591,Qw8EhNx,1,1,Alta
3592,5bd1T2e,1,1,Alta
3594,ie5MCwy,1,1,Alta
3597,uhXUCpG,1,1,Alta
3600,w8kL7T9,1,1,Alta
3603,pcDx6Ay,1,1,Alta
3606,B2V2wAD,1,1,Alta
3607,gBpziv7,1,1,Alta
3609,j543U7A,1,1,Alta
3610,VZ4TenT,1,1,Alta
3611,MfRyhgu,1,1,Alta
3613,m7aFBeM,1,1,Alta
3614,Svic1zJ,1,1,Alta
3616,LxWhSPs,1,1,Alta
3619,jMVmCeh,1,1,Alta
3621,XD7B9yE,1,1,Alta
3623,hSVQNAJ,1,1,Alta
3628,VikVi3V,1,1,Alta
3629,CGgh7Eg,1,1,Alta
3632,kbBGesB,1,1,Alta
3633,ZDHC1Ay,1,1,Alta
3634,JuPAdx6,1,1,Alta
3635,1SinCDZ,1,1,Alta
3636,u9N7rgh,1,1,Alta
3637,yvSZA3E,1,1,Alta
3638,tQ3AYCh,1,1,Alta
3639,3EhEZ3y,1,1,Alta
3640,k3UAKP2,1,1,Alta
3641,Y62nLwZ,1,1,Alta
3642,wZFf3Bs,1,1,Alta
3643,pqYu8s2,1,1,Alta
3644,74qUuXH,1,1,Alta
3645,GznGuaJ,1,1,Alta
3646,nj84xAM,1,1,Alta
3647,P8in4mw,1,1,Alta
3648,VXYgubC,1,1,Alta
3649,zTkKHyQ,1,1,Alta
3650,GGUv3he,1,1,Alta
3651,hqqs5h5,1,1,Alta
3652,7bkkZTD,1,1,Alta
3653,FnCaeAx,1,1,Alta
3654,PbYsBmu,1,1,Alta
3655,57cH339,1,1,Alta
3656,HTm7V34,1,1,Alta
3657,td5tHiZ,1,1,Alta
3658,gyAaXKK,1,1,Alta
3659,pEyUjux,1,1,Alta
3660,suMBpfP,1,1,Alta
3661,myaEyAx,1,1,Alta
3662,w9c3DbB,1,1,Alta
3663,FKkUDkh,1,1,Alta
3664,6WBVqEH,1,1,Alta
3665,tR6tkjF,1,1,Alta
3666,GhgkknZ,1,1,Alta
3667,HRE38KH,1,1,Alta
3668,F635kPF,1,1,Alta
3669,kQk3VMr,1,1,Alta
3670,jfit3V8,1,1,Alta
3671,81YXKhm,1,1,Alta
3672,fWfA9RF,1,1,Alta
3673,7QVbghY,1,1,Alta
3674,RCkbJJ3,1,1,Alta
3675,5KVFcLG,1,1,Alta
3676,FhnLaGY,1,1,Alta
3677,aNwAbzm,1,1,Alta
3678,n3BdtXF,1,1,Alta
3679,ETUdJy3,1,1,Alta
3680,9zd23DQ,1,1,Alta
3681,2v1XnJv,1,1,Alta
3682,fNt2vZ7,1,1,Alta
3683,FDpfxd5,1,1,Alta
3684,EEU9e5b,1,1,Alta
3685,RHMFTx5,1,1,Alta
3686,34DZES7,1,1,Alta
3687,zXyucnG,1,1,Alta
3688,DMxVFzq,1,1,Alta
3689,LWNY3Vy,1,1,Alta
3690,9Aj9iRr,1,1,Alta
3691,yqxrTn9,1,1,Alta
3692,rmXB8pL,1,1,Alta
3693,mHcFYqg,1,1,Alta
3694,KKjHDun,1,1,Alta
3695,cBYbk41,1,1,Alta
3696,3DqSRMT,1,1,Alta
3697,z9VvvH3,1,1,Alta
3698,JLW8s87,1,1,Alta
3699,iCmyVy5,1,1,Alta
3700,GDLNByk,1,1,Alta
3701,UGrBXgV,1,1,Alta
3702,4VxSQCS,1,1,Alta
3703,zUzC714,1,1,Alta
3704,PRfZagH,1,1,Alta
3705,pEzQVYb,1,1,Alta
3706,Q3yb67H,1,1,Alta
3707,4kGzq28,1,1,Alta
3708,Cb9XkxE,1,1,Alta
3709,ZL9cVHM,1,1,Alta
3710,akxvshX,1,1,Alta
3711,17zJ94z,1,1,Alta
3712,9fDZ9tZ,1,1,Alta
3713,GBrMKPx,1,1,Alta
3714,hiCNtq1,1,1,Alta
3715,B3tcQBw,1,1,Alta
3716,yCsBrta,1,1,Alta
3717,9c4PXHY,1,1,Alta
3718,bBSN8tr,1,1,Alta
3719,RFXJELL,1,1,Alta
3720,e7Ccm4A,1,1,Alta
3721,9znVi78,1,1,Alta
3722,j8pBjFP,1,1,Alta
3723,YZQikBq,1,1,Alta
3724,BXPmZ1L,1,1,Alta
3725,mad4H4y,1,1,Alta
3726,icwrdr3,1,1,Alta
3727,WdZW8QL,1,1,Alta
3728,C7uQssr,1,1,Alta
3729,ec6Ldyq,1,1,Alta
3730,5sdn33q,1,1,Alta
3731,jSB6LMU,1,1,Alta
3732,E3ry1KF,1,1,Alta
3733,ER545GD,1,1,Alta
3734,LbY6sQt,1,1,Alta
3735,YRGKaGa,1,1,Alta
3736,1M2mnGn,1,1,Alta
3737,PKEwAvx,1,1,Alta
3738,AWauVGe,1,1,Alta
3739,1tRErRe,1,1,Alta
3740,TVCqyAw,1,1,Alta
3741,FbEaeC7,1,1,Alta
3742,QhLEPEG,1,1,Alta
3743,ufCsdan,1,1,Alta
3744,tMgG7m2,1,1,Alta
3745,j8fFJcj,1,1,Alta
3746,XnmuyCs,1,1,Alta
3747,5ZvjrLH,1,1,Alta
3748,h7vMNzW,1,1,Alta
3749,nVrRGxF,1,1,Alta
3750,UaH9aqw,1,1,Alta
3751,RET6ZMx,1,1,Alta
3752,Sxt6nPX,1,1,Alta
3753,vtVV95g,1,1,Alta
3754,xZTPdXE,1,1,Alta
3755,NgCYy6B,1,1,Alta
3756,CSbm6PS,1,1,Alta
3757,51Bc4qS,1,1,Alta
3758,25WTh21,1,1,Alta
3759,nb2JbjB,1,1,Alta
3760,xaadbZi,1,1,Alta
3761,EcENxce,1,1,Alta
3762,6Rvh3LF,1,1,Alta
3763,FS9Fv4F,1,1,Alta
3764,7FfH6yy,1,1,Alta
3765,vVspa1W,1,1,Alta
3766,hbd4zGQ,1,1,Alta
3767,nHyMKU7,1,1,Alta
3768,MUbKG76,1,1,Alta
3769,UTs8b7X,1,1,Alta
3770,mSnYcf8,1,1,Alta
3771,zfktReH,1,1,Alta
3772,ZxDCSjL,1,1,Alta
3773,pHtDRJk,1,1,Alta
3774,DYgXtgk,1,1,Alta
3775,YZ4SxVZ,1,1,Alta
3776,wY5VazM,1,1,Alta
3777,qaaVGf6,1,1,Alta
3778,PMf3USF,1,1,Alta
3779,FVnSRdE,1,1,Alta
3780,WXqwckw,1,1,Alta
3781,NprQjhN,1,1,Alta
3782,VswXpds,1,1,Alta
3783,bre8sP7,1,1,Alta
3784,AQ9GRWZ,1,1,Alta
3785,ggmUqXC,1,1,Alta
3786,AEjCdNm,1,1,Alta
3787,QVwcvij,1,1,Alta
3788,qS5jxL4,1,1,Alta
3789,De7rJwF,1,1,Alta
3790,PmUAKYS,1,1,Alta
3791,GqZt9Rb,1,1,Alta
3792,3pbCEYA,1,1,Alta
3793,TukJxWH,1,1,Alta
3794,EHAhHRA,1,1,Alta
3795,RHeLUdL,1,1,Alta
3796,AJJ6rN9,1,1,Alta
3797,Qdi6SVe,1,1,Alta
3798,Z9uDZid,1,1,Alta
3799,6fup6t6,1,1,Alta
3800,KaR1Qp9,1,1,Alta
3801,drU3xMz,1,1,Alta
3802,SXNKazQ,1,1,Alta
3803,qcGyfAX,1,1,Alta
3804,MfpfV6w,1,1,Alta
3805,QMpRShz,1,1,Alta
3806,Vw4HVLz,1,1,Alta
3807,s8Cf5ES,1,1,Alta
3808,MJaqyvs,1,1,Alta
3809,fK5MXXy,1,1,Alta
3810,xxvvAFV,1,1,Alta
3811,xiAwtjC,1,1,Alta
3812,DVrQaAC,1,1,Alta
3813,neRNJhe,1,1,Alta
3814,CrBZ4YY,1,1,Alta
3815,w6raCG9,1,1,Alta
3816,fBYU96U,1,1,Alta
3817,CvPXWVR,1,1,Alta
3818,v4BMYFR,1,1,Alta
3819,bLCVTX5,1,1,Alta
3820,b3p8xHX,1,1,Alta
3821,PnUf2xC,1,1,Alta
3822,GidGu7n,1,1,Alta
3823,HUvReAr,1,1,Alta
3824,3ZE6AxK,1,1,Alta
3825,3yD3BpC,1,1,Alta
3826,3VZKJBi,1,1,Alta
3827,Z68CfKT,1,1,Alta
3828,i9Z2wwr,1,1,Alta
3829,FBrQMP9,1,1,Alta
3830,4t9SBUZ,1,1,Alta
3831,yBULrTA,1,1,Alta
3832,B8LxwFn,1,1,Alta
3833,nqJtLgW,1,1,Alta
3834,UK1dRG3,1,1,Alta
3835,8K6px4d,1,1,Alta
3836,Knf1R4f,1,1,Alta
3837,PAmwLy8,1,1,Alta
3838,yPRvqni,1,1,Alta
3839,PXWf55D,1,1,Alta
3840,461w29n,1,1,Alta
3841,Cr6Jz4g,1,1,Alta
3842,zPmGTNg,1,1,Alta
3843,RE3TxXj,1,1,Alta
3844,enSHXsj,1,1,Alta
3845,DgTMaf9,1,1,Alta
3846,qJd49FY,1,1,Alta
3847,tsqKLgY,1,1,Alta
3848,rShPWtS,1,1,Alta
3849,QXExpfW,1,1,Alta
3850,PS7g5Ds,1,1,Alta
3851,xqnkD83,1,1,Alta
3852,e4LueYw,1,1,Alta
3853,mUAPpFp,1,1,Alta
3854,QtDXP6H,1,1,Alta
3855,TdxDSJ4,1,1,Alta
3856,4RMYqSS,1,1,Alta
3857,vDk8j26,1,1,Alta
3858,DYecvPA,1,1,Alta
3859,kv4V1QX,1,1,Alta
3860,Bi1k81K,1,1,Alta
3861,scUYkDh,1,1,Alta
3862,QVfAg6t,1,1,Alta
3863,fVUbpmS,1,1,Alta
3864,cVPzm8k,1,1,Alta
3865,hGyGyS3,1,1,Alta
3866,dqkhk7h,1,1,Alta
3867,wcaGuq3,1,1,Alta
3868,aALs6CD,1,1,Alta
3869,MqfZNbq,1,1,Alta
3870,pPhLAaT,1,1,Alta
3871,CKuVq2x,1,1,Alta
3872,kKwWG8T,1,1,Alta
3873,MWX1Pdr,1,1,Alta
3874,KLTfHaV,1,1,Alta
3875,Ur35CrF,1,1,Alta
3876,gmNDMyS,1,1,Alta
3877,KA6rmiv,1,1,Alta
3878,CpBuYu2,1,1,Alta
3879,DsVExTx,1,1,Alta
3880,PnXQRVZ,1,1,Alta
3881,hUTwRpA,1,1,Alta
3882,yL1b4yf,1,1,Alta
3883,UcsQYwt,1,1,Alta
3884,nww8ECr,1,1,Alta
3885,y5mQfBE,1,1,Alta
3886,hiC5fDd,1,1,Alta
3887,xPmm6SJ,1,1,Alta
3888,GaK54B7,1,1,Alta
3889,b2mw9ng,1,1,Alta
3890,3G1fTBg,1,1,Alta
3891,gbJVryA,1,1,Alta
3892,1WVipPu,1,1,Alta
3893,W7tqrS8,1,1,Alta
3894,26y5zn8,1,1,Alta
3895,GyZ3D3w,1,1,Alta
3896,daGceF2,1,1,Alta
3897,HaAT2Rq,1,1,Alta
3898,hSMe1jC,1,1,Alta
3899,WkC8fbp,1,1,Alta
3900,b8uAkJA,1,1,Alta
3901,e4LNibj,1,1,Alta
3902,4e5JM8N,1,1,Alta
3903,ASPVrct,1,1,Alta
3904,iYQKfpr,1,1,Alta
3905,KMm2W84,1,1,Alta
3906,qtg1HYD,1,1,Alta
3907,299Fqbq,1,1,Alta
3908,LTRnXtL,1,1,Alta
3909,LbZx12k,1,1,Alta
3910,47QmpdM,1,1,Alta
3911,7VrrGUC,1,1,Alta
3912,KR7Dv6E,1,1,Alta
3913,M3dxiXQ,1,1,Alta
3914,tFVFvGG,1,1,Alta
3915,tqnL74p,1,1,Alta
3916,rs7ZK8t,1,1,Alta
3917,bqcRaqa,1,1,Alta
3918,yTALQMH,1,1,Alta
3919,REKbgBY,1,1,Alta
3920,zApHJiG,1,1,Alta
3921,Fpeq58r,1,1,Alta
3922,H1DNSL9,1,1,Alta
3923,W9dG8ZP,1,1,Alta
3924,SvW5dVU,1,1,Alta
3925,u7pZZzg,1,1,Alta
3926,t4tqPA1,1,1,Alta
3927,4bTBuPi,1,1,Alta
3928,aWvyAxM,1,1,Alta
3929,yLHVbqK,1,1,Alta
3930,BskwadJ,1,1,Alta
3931,a422ZKe,1,1,Alta
3932,mfC73zt,1,1,Alta
3933,JpddVQS,1,1,Alta
3934,biksYnU,1,1,Alta
3935,z118gCt,1,1,Alta
3936,LJ2uZab,1,1,Alta
3937,s7i3Ktb,1,1,Alta
3938,dUxu3JM,1,1,Alta
3939,SdfK1s5,1,1,Alta
3940,FcndBXE,1,1,Alta
3941,Ew99yFJ,1,1,Alta
3942,7LQ1hz2,1,1,Alta
3943,FWZY5zw,1,1,Alta
3944,4e3VAby,1,1,Alta
3945,MMeR11y,1,1,Alta
3946,3JQz4cm,1,1,Alta
3947,Y8kA9eq,1,1,Alta
3948,7rk7LCC,1,1,Alta
3949,wpfNc2i,1,1,Alta
3950,ssi3nGc,1,1,Alta
3951,egatFBC,1,1,Alta
3952,6gWJMd3,1,1,Alta
3953,kHjWxJh,1,1,Alta
3954,jA7T2tR,1,1,Alta
3955,YYpRnGM,1,1,Alta
3956,RBg3tTt,1,1,Alta
3957,zDSkqDf,1,1,Alta
3958,FTDfQje,1,1,Alta
3959,RhJJvAi,1,1,Alta
3960,Z3GrZA1,1,1,Alta
3961,Yt1ZhRf,1,1,Alta
3962,d6DbCQd,1,1,Alta
3963,h82pkNi,1,1,Alta
3964,qYnkP5u,1,1,Alta
3965,znrjQ1N,1,1,Alta
3966,9jhgPzK,1,1,Alta
3967,948s5kz,1,1,Alta
3968,6hPkDXD,1,1,Alta
3969,rjscbUC,1,1,Alta
3970,RfdfQ5P,1,1,Alta
3971,hxZ2XeB,1,1,Alta
3972,z6h7Ffy,1,1,Alta
3973,4zjBsDp,1,1,Alta
3974,k1TAnWD,1,1,Alta
3975,Mu7ekD7,1,1,Alta
3976,A42rVNZ,1,1,Alta
3977,qhwsDZV,1,1,Alta
3978,UqkfTeD,1,1,Alta
3979,rk2i3QQ,1,1,Alta
3980,q5TpW7i,1,1,Alta
3981,dNCtGER,1,1,Alta
3982,P6idZYi,1,1,Alta
3983,tCJ3F56,1,1,Alta
3984,tCRk6DH,1,1,Alta
3985,zNxNFkB,1,1,Alta
3986,BFz6MBG,1,1,Alta
3987,u5QYe4k,1,1,Alta
3988,aAfqHGW,1,1,Alta
3989,mDDdaFE,1,1,Alta
3990,EuT9rfd,1,1,Alta
3991,XQEEFT6,1,1,Alta
3992,Rwgds6N,1,1,Alta
3993,yrbYsVi,1,1,Alta
3994,yZ7CaCx,1,1,Alta
3995,dMnjWti,1,1,Alta
3996,mi1NH2X,1,1,Alta
3997,M5ZYp8P,1,1,Alta
3998,T9mpsU3,1,1,Alta
3999,9Tmrd9g,1,1,Alta
4000,SZ8edV8,1,1,Alta
4001,cKZw9SV,1,1,Alta
4002,fMYPSmg,1,1,Alta
4003,4ZQqACc,1,1,Alta
4004,T6k7tn7,1,1,Alta
4005,SWd66gH,1,1,Alta
4006,VyCP5qb,1,1,Alta
4007,GLEXtbu,1,1,Alta
4008,4FAGMuv,1,1,Alta
4009,AnhT3MM,1,1,Alta
4010,UQ8VUzq,1,1,Alta
4011,jJXFTdz,1,1,Alta
4012,Z8KB3vb,1,1,Alta
4013,vvpWKir,1,1,Alta
4014,FRp5rVK,1,1,Alta
4015,q5aa1cv,1,1,Alta
4016,kwgB8Mf,1,1,Alta
4017,iVhfkt6,1,1,Alta
4018,myre3yT,1,1,Alta
4019,vDd3wy4,1,1,Alta
4020,WisHARK,1,1,Alta
4021,FLqLwFG,1,1,Alta
4022,birNbTQ,1,1,Alta
4023,pyHyCb9,1,1,Alta
4024,VRvP1Wa,1,1,Alta
4025,pagxkyF,1,1,Alta
4026,SLEJt97,1,1,Alta
4027,x2evFLe,1,1,Alta
4028,qmvDb9n,1,1,Alta
4029,h1UR1St,1,1,Alta
4030,kkWa5vC,1,1,Alta
4031,uXNmUwz,1,1,Alta
4032,H6cp5sZ,1,1,Alta
4033,3XKEjDa,1,1,Alta
4034,D419tJX,1,1,Alta
4035,Pb2pS7c,1,1,Alta
4036,vZKn3sU,1,1,Alta
4037,JAS9qdf,1,1,Alta
4038,e3zCqfj,1,1,Alta
4039,uF8U24K,1,1,Alta
4040,tHZeH3G,1,1,Alta
4041,BvpBRJm,1,1,Alta
4042,9zb8SJR,1,1,Alta
4043,XJ6WVc5,1,1,Alta
4044,AweLaBy,1,1,Alta
4045,YRV94Jm,1,1,Alta
4046,bKCC1FK,1,1,Alta
4047,kPQ8Dtr,1,1,Alta
4048,244HT3d,1,1,Alta
4049,sMr99pY,1,1,Alta
4050,8Xz3cJP,1,1,Alta
4051,RmtsyfX,1,1,Alta
4052,HSFuENv,1,1,Alta
4053,ERTAUYJ,1,1,Alta
4054,3GTfzFL,1,1,Alta
4055,ASLmdKS,1,1,Alta
4056,DTW6Y2Q,1,1,Alta
4057,RGPFyUf,1,1,Alta
4058,LRUEG6W,1,1,Alta
4059,MYZ96iT,1,1,Alta
4060,kmHzs14,1,1,Alta
4061,FDzWZVr,1,1,Alta
4062,2bFKbuR,1,1,Alta
4063,rPbX2i3,1,1,Alta
4064,CvdVMnv,1,1,Alta
4065,JcjpLAA,1,1,Alta
4066,vjwPMmi,1,1,Alta
4067,CcgtgMT,1,1,Alta
4068,5UbQ4th,1,1,Alta
4069,PDkDT2Y,1,1,Alta
4070,nNintEM,1,1,Alta
4071,y2guFCs,1,1,Alta
4072,Aws48Xm,1,1,Alta
4073,A4sQdxS,1,1,Alta
4074,ahSRMhZ,1,1,Alta
4075,jrnsAya,1,1,Alta
4076,3zZPQhB,1,1,Alta
4077,ja7xHZJ,1,1,Alta
4078,wQPy81f,1,1,Alta
4079,SdSnxXF,1,1,Alta
4080,YP5yEdR,1,1,Alta
4081,DDrQKr5,1,1,Alta
4082,4EMmuf4,1,1,Alta
4083,5jzvGwA,1,1,Alta
4084,h15KwrR,1,1,Alta
4085,AYF2ygn,1,1,Alta
4086,R3EJmNq,1,1,Alta
4087,BXJdr26,1,1,Alta
4088,s8M9Qvn,1,1,Alta
4089,g79xZ7K,1,1,Alta
4090,U8MFYv4,1,1,Alta
4091,1xt76Fa,1,1,Alta
4092,1qmzELL,1,1,Alta
4093,duJXtaM,1,1,Alta
4094,3aXL2a9,1,1,Alta
4095,7se5vJm,1,1,Alta
4096,2Ft7TQg,1,1,Alta
4097,tZw8pRW,1,1,Alta
4098,72gXz4E,1,1,Alta
4099,X6rMykL,1,1,Alta
4100,cBWwWLn,1,1,Alta
4101,TbPLBEZ,1,1,Alta
4102,GzXwQth,1,1,Alta
4103,1xxgzeR,1,1,Alta
4104,VcswPJN,1,1,Alta
4105,TU9HFuD,1,1,Alta
4106,niDtQfe,1,1,Alta
4107,x3gWCyi,1,1,Alta
4108,aaEg5KK,1,1,Alta
4109,TWeqBrs,1,1,Alta
4110,6HqWeQH,1,1,Alta
4111,JfwBi8D,1,1,Alta
4112,t9qr5s5,1,1,Alta
4113,GMEsPDj,1,1,Alta
4114,d1Wxhpx,1,1,Alta
4115,ja6iRFz,1,1,Alta
4116,7fc9VJk,1,1,Alta
4117,D2XmxLt,1,1,Alta
4118,irfruhg,1,1,Alta
4119,cHRVwDi,1,1,Alta
4120,3FPRBtT,1,1,Alta
4121,pNgt9ki,1,1,Alta
4122,vHtc6vh,1,1,Alta
4123,EEZ5Dg2,1,1,Alta
4124,rCcvsSE,1,1,Alta
4125,nSpUyxR,1,1,Alta
4126,3cJZNgk,1,1,Alta
4127,XccSW4K,1,1,Alta
4130,99Ra7Cs,1,1,Alta
4135,psYtwM1,1,1,Alta
4145,w43VkSc,1,1,Alta
4146,VkEgbnS,1,1,Alta
4147,qzQWQpF,1,1,Alta
4148,qMvHKq7,1,1,Alta
4149,VFtpnBr,1,1,Alta
4152,tAYRYkG,1,1,Alta
4153,yFqbThT,1,1,Alta
4154,PmHY6jG,1,1,Alta
4159,y8MUn7L,1,1,Alta
4162,iVZYR8g,1,1,Alta
4164,9ayehAk,1,1,Alta
4166,ewSaZ1v,1,1,Alta
4169,ZZeStZL,1,1,Alta
4171,vcLChEv,1,1,Alta
4178,bJU9S51,1,1,Alta
4182,xgqUrhn,1,1,Alta
4190,yvHBu5F,1,1,Alta
4191,6FvtB9L,1,1,Alta
4192,K79aZFB,1,1,Alta
4194,acYSkep,1,1,Alta
4197,6HKvzRq,1,1,Alta
4198,TqwcKja,1,1,Alta
4199,e7WTcH6,1,1,Alta
4200,DWefWqy,1,1,Alta
4201,LGK6Fcp,1,1,Alta
4204,tRshqeW,1,1,Alta
4205,z4mEXEx,1,1,Alta
4214,zhA9uTG,1,1,Alta
4220,E2E6DCZ,1,1,Alta
4222,jtHiAL4,1,1,Alta
4226,jzkPwSs,1,1,Alta
4230,JCwCUeN,1,1,Alta
4232,LzWj6Ag,1,1,Alta
4233,fVwUirZ,1,1,Alta
4239,rFnKfib,1,1,Alta
4248,qms4SVE,1,1,Alta
4250,AVGeM76,1,1,Alta
4260,LjV7LVk,1,1,Alta
4262,hLqAPXm,1,1,Alta
4264,yyJPVvn,1,1,Alta
4268,7isUehm,1,1,Alta
4272,E1XX2H1,1,1,Alta
4277,7Hzm4k1,1,1,Alta
4278,p1eEFkq,1,1,Alta
4282,9PcUS8E,1,1,Alta
4287,yC8Fp7k,1,1,Alta
4290,VQMvA4R,1,1,Alta
4292,JF6dEyG,1,1,Alta
4297,KseVHQv,1,1,Alta
4300,fPhqDeT,1,1,Alta
4302,kjqHcdX,1,1,Alta
